,Timestamp,How stressed are you because of work?,What is your h-index?,SubjectiveHappinessIndex,At what age did you got tenure? (type 0 if not yet),"Following are 4 questions about subjective happiness... 1.  In general, I consider myself...","2.  Compared with most of my peers, I consider myself:","3.  Some people are generally very happy.  They enjoy life regardless of what is going on, getting the most out of everything.  To what extent does this characterization describe you?","4.  Some people are generally not very happy.  Although they are not depressed, they never seem as happy as they might be.  To what extent does this characterization describe you?","Do you use any reference management tool? ( Mendeley, Zotero, Citationsy, ... )",Would you like to help in a next survey   ?,Your role is...,"Any other comments, suggestions, or questions you'd add...",ref,an email for follow-up in a few months,"Before we start the survey, we need your consent.",Would you like to help in a next survey  (in a few months time) ?,email,Title Length ceil10,subject_1,subject_2,subject_3,subject_4
1699,7/13/20 9:10,5,NA,5,0,5,4,6,3,1,"Yes,  maybe in a few months","company employee, MSc student",NA,,,NA,NA,,,NA,,,
1700,7/13/20 9:11,5,1,4,0,5,4,3,4,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Image and Video Processing,,,
1701,7/13/20 9:16,1,0,6.25,0,7,7,5,2,5,"No, I am busy",PhD student,NA,,,NA,NA,,,Quantum Physics,,,
1702,7/13/20 9:18,NA,1,3.5,22,5,4,3,6,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1703,7/13/20 9:22,5,10,5.5,30,6,6,6,4,3,It would help if you gave more explanation with the questions - I had to look up what you meant with h-index and tenure.,company employee,NA,,,NA,NA,,,NA,,,
1704,7/13/20 9:30,7,0,2.5,0,1,1,2,2,3,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1705,7/13/20 9:34,6,3,2.25,0,3,2,1,5,3,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1706,7/13/20 9:37,3,11,5.75,0,6,5,6,2,4,NA,"other (tell us in the comments ), self-employed",NA,,,NA,NA,,,NA,,,
1707,7/13/20 9:41,5,6,4.75,0,6,4,4,3,5,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1708,7/13/20 9:44,4,3,6.75,0,7,6,7,1,2,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1709,7/13/20 9:43,1,28,7,0,7,7,7,1,1,"Yes,  maybe in a few months",full professor,NA,,,NA,NA,,,NA,,,
1710,7/13/20 9:45,2,28,5,34,6,6,4,4,2,"No, I am busy",faculty,NA,,,NA,NA,,,Condensed Matter - Soft Condensed Matter,,,
1711,7/13/20 9:52,4,45,5.5,0,5,5,6,2,5,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1712,7/13/20 9:53,6,6,3.5,36,4,2,4,4,4,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1713,7/13/20 9:56,5,19,3.75,35,4,5,4,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,High Energy Physics - Theory,,,
1714,7/13/20 9:56,2,NA,5,0,5,6,6,5,5,"Yes,  maybe in a few months",Project Associate,NA,,,NA,NA,,,NA,,,
1715,7/13/20 9:56,5,4,4.25,0,6,5,3,5,2,"Maybe, for this one the format of the email made me wonder whether it is scam.",post doc,NA,,,NA,NA,,,NA,,,
1716,7/13/20 9:57,2,22,3.5,30,5,2,4,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Information Retrieval,,,
1717,7/13/20 9:57,4,2,5.5,0,5,6,5,2,5,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Neural and Evolutionary Computing,,,
1718,7/13/20 9:58,6,4,4.5,31,5,4,3,2,3,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1719,7/13/20 9:59,5,NA,2.5,0,3,3,2,6,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1720,7/13/20 10:02,1,NA,6.5,28,7,5,7,1,1,"Yes,  maybe in a few months",post doc,"Well, I would like to mention few things, the most important thing I would like to mention in the survey. I hate the system. The system of sending recommendation letters during application (any postdoctoral, doctoral). This is wrong, a candidate might be very independent without having `good image' to his/her supervisor. This brings the possibility of nepotism,  abuse (both mental and physical) from the people in higher academic hierarchy. I have faced/seen such things. This is really a corrupted system. A candidate must be judged based on his/her performance, works, merit nor what his/her supervisor/someone in higher academic power say about the candidate. During postdoctoral application, I have seen that you can not even apply if you do not have a certain number of recommendation letters from people in higher academic hierarchy. 
Secondly, the international journals (the referees and editors) has to be more liberal with someone working from a third world country.",,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1721,7/13/20 10:03,1,NA,6.5,NA,7,5,7,1,1,"Yes,  maybe in a few months",PhD student,"This is the important part of my response. I have been more or less mentally happy so far in my carrier, but I utterly dislike and hate the corrupted application system, this is bullshit, the system of sending recommendation letters during application (doctoral, postdoctoral etc).  This is an unfair system. This creates nepotism, physical and mental abuse to a candidate from people in higher position in academics. I have faced/seen such things in different occasions. You can not even apply if you do not have certain number of recommendation letters from people in higher academic position. A candidate can be very independent without having a `good image' to his or her supervisor. A candidate must be judged based on his works and performance not what some third person says about him/her.  This system of recommendation, nepotism must be abolished asap for the betterment of the academics.
Secondly, I have seen very good works (by researchers from third world countries) get rejected from international journals and not so good works (by researchers from first world countries) to be published easily. The international journal's editors and referees must accept equality and has to be more liberal. This is injustice.",,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1722,7/13/20 10:03,5,6,5.75,0,6,6,5,2,5,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1723,7/13/20 10:08,3,4,4.75,30,4,4,5,2,5,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1724,7/13/20 10:08,3,36,6,28,6,6,5,1,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1725,7/13/20 10:12,2,11,6,42,7,4,6,1,2,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Statistics - Applications,,,
1726,7/13/20 10:12,5,1,3,0,2,2,3,3,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Mathematics - Optimization and Control,,,
1727,7/13/20 10:19,4,4,5.75,0,6,5,6,2,2,"No, I am busy",post doc,NA,,,NA,NA,,,Condensed Matter - Soft Condensed Matter,,,
1728,7/13/20 10:29,5,17,3.25,0,3,3,4,5,5,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1729,7/13/20 10:31,6,3,5.75,0,6,5,6,2,1,NA,PhD student,NA,,,NA,NA,,,NA,,,
1730,7/13/20 10:40,3,0,4.75,26,5,6,2,2,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Physics - Applied Physics,,,
1731,7/13/20 10:42,5,15,5.5,0,5,6,4,1,5,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1732,7/13/20 10:47,5,28,6,40,6,6,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1733,7/13/20 10:56,6,0,4.5,0,4,4,3,1,4,"No, I am busy",PhD student,NA,,,NA,NA,,,Physics - Optics,,,
1734,7/13/20 10:57,5,17,3.75,0,5,4,3,5,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1735,7/13/20 10:58,2,16,4,0,3,5,4,4,2,"Yes,  maybe in a few months",post doc,my answers are probably affected by some personal problem I having at the moment,,,NA,NA,,,Astrophysics - Solar and Stellar Astrophysics,,,
1736,7/13/20 11:06,6,NA,4.75,45,6,5,2,2,1,"Yes,  maybe in a few months",professor,"The number of citations, in itself, does not impress me. For me, only citations by authors who are somehow inspired by my results count. While it comes to working conditions, in Poland an academic system has survived, analogous to former farms using the work of serfs (working at very low rates). For over 50 years I have been aware that the majority of native mathematical authorities operate based on availability, towards political system supervisors, and in exchange for services as we publish (we praise) your work in journals subsidized by our state, but you publish articles persons with a sufficient settlement by the domestic system.
Therefore, I have not filled in the column in which the h-index is calculated",,,NA,NA,,,NA,,,
1737,7/13/20 11:11,2,64,5.75,27,6,7,4,2,4,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1738,7/13/20 11:12,4,3,5.75,0,5,5,6,1,1,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1739,7/13/20 11:13,3,4,5.5,0,5,5,6,2,4,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1740,7/13/20 11:18,5,7,2.75,0,3,2,3,5,5,"No, I am busy","other (tell us in the comments ), research fellow",NA,,,NA,NA,,,NA,,,
1741,7/13/20 11:22,6,NA,4.25,40,5,4,2,2,2,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1742,7/13/20 11:27,6,7,5.25,0,5,4,6,2,4,"Yes,  maybe in a few months","PhD student, company employee","The informed consent is very limited. Whom is doing the research? Who will see the data? Who is paying for the research? etc.

Also, it would be nice to have a link/idea/reference to where the results can be found afterwards.",,,NA,NA,,,Statistics - Machine Learning,,,
1743,7/13/20 11:33,5,17,4.5,30,6,5,3,4,2,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1744,7/13/20 11:33,6,15,3.75,45,3,6,3,5,2,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1745,7/13/20 11:38,5,14,3.25,0,5,3,2,5,1,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Audio and Speech Processing,,,
1746,7/13/20 11:42,6,2,3.25,22,6,2,3,6,3,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1747,7/13/20 11:43,2,2,6,0,6,6,6,2,4,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1748,7/13/20 11:43,3,3,3.25,0,4,3,2,4,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1749,7/13/20 11:43,4,4,5.5,0,6,5,5,2,1,"No, I am busy","PhD student, company employee",NA,,,NA,NA,,,NA,,,
1750,7/13/20 11:46,7,NA,3,32,5,3,1,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1751,7/13/20 11:49,5,4,6.25,0,6,7,6,2,5,"Yes,  maybe in a few months",post doc,"Most of the PhD students working in organic chemistry in my research institution are working over weekends and for an average of 10 hours per day, even if their contract is for 37.5 hours/week. The other disciplines in chemistry have a much weaker tradition of slavery.",,,NA,NA,,,Physics - Applied Physics,,,
1752,7/13/20 11:58,6,3,3.25,0,6,3,2,6,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1753,7/13/20 12:18,5,6,5,0,5,5,6,4,1,"No, I am busy",post doc,NA,,,NA,NA,,,High Energy Physics - Lattice,,,
1754,7/13/20 12:34,3,8,5.25,0,5,4,6,2,3,"No, I am busy",post doc,NA,,,NA,NA,,,Mathematics - Numerical Analysis,,,
1755,7/13/20 12:42,6,8,5,22,5,6,6,5,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1756,7/13/20 12:46,2,26,5.25,55,6,5,5,3,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1757,7/13/20 12:48,3,2,4,0,6,4,3,5,1,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1758,7/13/20 12:49,1,6,4,0,4,3,3,2,4,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Computer Science - Human-Computer Interaction,,,
1759,7/13/20 12:51,5,37,3.75,37,5,5,3,6,2,"No, I am busy",faculty,NA,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1760,7/13/20 12:51,2,26,5,46,5,5,5,3,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1761,7/13/20 12:53,5,NA,4.75,NA,5,4,5,3,NA,"No, I am busy",post doc,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1762,7/13/20 12:55,2,35,5.5,27,6,5,5,2,1,"No, I am busy",Head of Laboratory,NA,,,NA,NA,,,NA,,,
1763,7/13/20 12:55,6,0,4.5,0,6,4,4,4,3,"Yes,  maybe in a few months","other (tell us in the comments ), Non-scientific staff (project officer)",NA,,,NA,NA,,,NA,,,
1764,7/13/20 13:00,7,7,2,0,2,2,2,6,3,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1765,7/13/20 13:01,6,10,6.25,57,5,7,6,1,2,"Yes,  maybe in a few months",faculty,You should make a survey of the line manager roles which contrinute to make our life very difficult and often leading to serious health problems. You can also survey about teaching workload and their impact. Another would be the negative impact of tuition fees on students and also to a certain extent acadmics pressured to pass students who do not seem to have time to study (as many are working in part-time jobs).,,,NA,NA,,,NA,,,
1766,7/13/20 13:17,2,37,5,0,6,4,4,2,1,"Yes,  maybe in a few months",government research scientist,NA,,,NA,NA,,,Nonlinear Sciences - Chaotic Dynamics,,,
1767,7/13/20 13:33,3,2,5,0,5,5,4,2,1,"Yes,  maybe in a few months",grad student,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Signal Processing,,,
1768,7/13/20 13:35,1,1,6.25,0,7,6,6,2,1,"Yes,  maybe in a few months",grad student,NA,,,NA,NA,,,NA,,,
1769,7/13/20 13:37,6,5,4.25,0,5,5,2,3,5,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1770,7/13/20 13:49,6,4,5.25,0,6,4,5,2,4,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1771,7/13/20 13:53,5,10,5.75,0,5,5,6,1,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1772,7/13/20 13:55,6,2,3,0,5,3,2,6,2,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1773,7/13/20 14:01,1,9,5.75,26,6,6,4,1,3,"Yes,  maybe in a few months","other (tell us in the comments ), researcher",NA,,,NA,NA,,,Mathematical Physics,,,
1774,7/13/20 14:03,3,14,6,0,7,5,6,2,4,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1775,7/13/20 14:13,3,4,4.25,0,4,4,5,4,1,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1776,7/13/20 14:32,4,2,4.5,36,5,5,2,2,2,"Yes,  maybe in a few months","other (tell us in the comments ), Assoc. professor, Ph.D.",NA,,,NA,NA,,,Computer Science - Discrete Mathematics,,,
1777,7/13/20 14:39,1,NA,5,0,5,4,6,3,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1778,7/13/20 14:46,4,9,5.75,0,6,7,5,3,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
1779,7/13/20 14:49,3,7,5.25,40,5,6,5,3,4,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1780,7/13/20 15:11,5,3,3.75,0,6,4,3,6,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1781,7/13/20 15:22,3,11,6.25,19,6,7,6,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1782,7/13/20 15:29,7,1,2.5,0,1,1,1,1,1,"Yes,  maybe in a few months",unemployed,NA,,,NA,NA,,,Astrophysics - Cosmology and Nongalactic Astrophysics,,,
1783,7/13/20 15:43,6,30,4.5,34,6,5,3,4,5,NA,faculty,I use bibtex and jabref,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1784,7/13/20 15:50,4,9,4.25,32,6,5,2,4,1,"No, I am busy",faculty,NA,,,NA,NA,,,"Computer Science - Computational Engineering, Finance, and Science",,,
1785,7/13/20 15:52,2,NA,6.75,NA,7,6,7,1,1,"No, I am busy",undergrad student,NA,,,NA,NA,,,Mathematics - Probability,,,
1786,7/13/20 15:55,4,2,5.5,0,5,6,6,3,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1787,7/13/20 15:56,NA,6,4.75,0,4,4,5,2,1,"Yes,  maybe in a few months",PhD student,"In the recent times, I am depressed but this is due to my family issues. My work environment is thankfully good.",,,NA,NA,,,NA,,,
1788,7/13/20 16:09,6,5,4.5,0,5,4,4,3,4,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Statistics - Methodology,,,
1789,7/13/20 16:11,6,6,3.5,0,3,3,4,4,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Mathematics - Optimization and Control,,,
1790,7/13/20 16:21,2,4,6,34,6,5,6,1,5,"Yes,  maybe in a few months","PhD student, faculty",NA,,,NA,NA,,,NA,,,
1791,7/13/20 16:22,4,4,3.25,0,4,5,2,6,1,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1792,7/13/20 16:40,1,0,7,28,7,7,7,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematics - Quantum Algebra,,,
1793,7/13/20 16:44,3,3,6.75,0,7,7,6,1,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1794,7/13/20 16:48,4,5,4,0,4,3,3,2,2,"Yes,  maybe in a few months",company employee,I do have depression.  Maybe add a field for that?,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1795,7/13/20 17:03,2,0,6,0,6,7,5,2,4,NA,PhD student,NA,,,NA,NA,,,Mathematics - Logic,,,
1796,7/13/20 17:03,3,5,6.25,25,6,5,7,1,4,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1797,7/13/20 17:04,5,16,5.5,0,5,6,5,2,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1798,7/13/20 17:06,3,21,6.25,36,6,6,6,1,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1799,7/13/20 17:08,4,17,5.25,52,6,6,6,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1800,7/13/20 17:26,5,8,2.5,32,2,3,2,5,2,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1801,7/13/20 17:29,4,0,5.25,0,5,5,5,2,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1802,7/13/20 17:31,4,8,5.25,0,4,5,6,2,4,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Condensed Matter - Soft Condensed Matter,,,
1803,7/13/20 17:44,5,1,5.25,0,6,4,5,2,1,"No, I am busy",grad student,NA,,,NA,NA,,,NA,,,
1804,7/13/20 17:49,5,18,4.75,0,5,5,5,4,1,"No, I am busy",non-tenured faculty,"To the individual employee that might be reading this: you are not responsible for your company, but I would urge you to consider trying to get a job for a more decent company. They seem to be using dubious business practices to me, and trying to commercialize science in a very disgusting way.

In general: stop using .org if you are a commercial company. Stop trying to commercialize science, especially in your scammy, pushy, and disgusting way.",,,NA,NA,,,NA,,,
1805,7/13/20 17:53,5,5,5,0,6,5,5,4,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1806,7/13/20 17:59,4,3,4.25,0,5,6,3,5,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1807,7/13/20 18:11,2,13,5.75,35,6,6,5,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1808,7/13/20 18:11,4,0,5.5,0,6,6,5,3,3,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1809,7/13/20 18:16,6,8,6.75,0,7,7,6,1,3,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Computer Science - Social and Information Networks,,,
1810,7/13/20 18:16,2,6,5.5,35,6,6,4,2,3,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1811,7/13/20 18:19,4,3,4,0,6,4,3,5,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1812,7/13/20 18:29,5,NA,5.25,0,5,4,6,2,1,NA,PhD student,NA,,,NA,NA,,,NA,,,
1813,7/13/20 18:38,6,8,4.5,0,6,5,2,3,4,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Condensed Matter - Statistical Mechanics,,,
1814,7/13/20 18:45,3,30,5.5,37,6,6,4,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1815,7/13/20 18:47,1,NA,6.75,0,6,7,7,1,2,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1816,7/13/20 18:49,1,8,3,0,4,4,2,6,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Physics - History and Philosophy of Physics,,,
1817,7/13/20 18:50,3,2,2.75,24,3,3,4,7,1,"Yes,  maybe in a few months","PhD student, company employee",NA,,,NA,NA,,,Mathematics - Functional Analysis,,,
1818,7/13/20 19:09,2,25,6.5,0,7,7,6,2,1,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1819,7/13/20 19:10,4,28,2,35,3,2,1,6,1,"Yes,  maybe in a few months",faculty,At what age did you got tenure' should read 'At what age did you gEt tenure' Cheers!,,,NA,NA,,,Condensed Matter - Soft Condensed Matter,,,
1820,7/13/20 19:11,3,12,5.5,0,6,4,6,2,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Physics - Optics,,,
1821,7/13/20 19:30,6,3,4.25,0,4,5,3,3,4,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Social and Information Networks,,,
1822,7/13/20 19:32,7,0,1.5,0,1,1,2,6,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1823,7/13/20 19:43,3,28,5.25,37,6,5,4,2,2,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1824,7/13/20 19:47,5,1,5,NA,5,6,4,3,1,I don't know,PhD student,NA,,,NA,NA,,,NA,,,
1825,7/13/20 19:55,5,7,6.25,0,5,6,7,1,1,"Yes,  maybe in a few months","faculty, post doc",NA,,,NA,NA,,,Computer Science - Robotics,,,
1826,7/13/20 19:57,5,0,6.5,0,6,7,6,1,1,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,Computer Science - Programming Languages,,,
1827,7/13/20 20:05,5,3,4,0,6,6,,4,3,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Information Retrieval,,,
1828,7/13/20 20:09,6,NA,5.25,NA,5,5,6,3,2,NA,company employee,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1829,7/13/20 20:14,3,55,5.75,33,6,6,4,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,Physics - Atomic Physics,,,
1830,7/13/20 20:17,7,18,5.25,0,5,5,5,2,1,"No, I am busy",post doc,"I use Latex to manage references, but I'm not sure if this counts as a reference tool.",,,NA,NA,,,Computer Science - Machine Learning,,,
1831,7/13/20 20:30,2,21,2.75,39,3,3,3,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1832,7/13/20 20:47,2,7,5,30,5,5,4,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,Computer Science - Information Theory,,,
1833,7/13/20 21:01,3,8,5,26,6,6,4,4,3,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1834,7/13/20 21:47,6,4,2.5,0,3,3,2,6,1,"Yes,  maybe in a few months",post doc,"When you ask for consent, you should tell people what they are consenting to ;)",,,NA,NA,,,Mathematics - Operator Algebras,,,
1835,7/13/20 22:01,6,6,2.25,0,2,3,2,6,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1836,7/13/20 22:44,4,6,5.25,0,6,7,3,3,4,"Yes,  maybe in a few months","faculty, company employee",NA,,,NA,NA,,,NA,,,
1837,7/14/20 0:04,2,4,6,0,6,6,6,2,5,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1838,7/14/20 0:39,6,NA,2.5,0,3,3,1,5,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1839,7/14/20 2:33,6,7,5.5,0,6,5,5,2,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Robotics,,,
1840,7/14/20 3:37,2,8,5,0,6,6,4,4,5,"No, I am busy",company employee,NA,,,NA,NA,,,Mathematics - Optimization and Control,,,
1841,7/14/20 5:36,5,4,3.5,31,3,4,3,4,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1842,7/14/20 6:55,6,9,3.75,0,2,4,4,3,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Astrophysics - Solar and Stellar Astrophysics,,,
1843,7/14/20 7:16,5,0,3.25,0,5,,5,5,3,"Yes,  maybe in a few months",PhD student,0,,,NA,NA,,,NA,,,
1844,7/14/20 7:48,4,NA,5.25,23,5,7,4,3,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1845,7/14/20 7:50,6,1,3.5,NA,2,2,5,3,4,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1846,7/14/20 8:25,5,3,3.75,0,4,3,5,5,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Mathematics - Numerical Analysis,,,
1847,7/14/20 8:43,5,9,6.25,31,6,6,6,1,5,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1848,7/14/20 9:02,5,20,4.5,22,5,6,3,4,5,"Yes,  maybe in a few months",Professor,NA,,,NA,NA,,,NA,,,
1849,7/14/20 9:13,5,4,5,0,5,5,4,2,5,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1850,7/14/20 9:31,4,6,4.75,0,4,4,5,2,4,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Astrophysics - Solar and Stellar Astrophysics,,,
1851,7/14/20 10:25,5,4,5.75,0,5,6,6,2,1,"No, I am busy","PhD student, left for industry 2 years ago :)",your email ended up in spam! :C,,,NA,NA,,,NA,,,
1852,7/14/20 10:47,2,3,5.75,0,6,6,5,2,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1853,7/14/20 10:48,3,0,6.25,0,6,7,6,2,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1854,7/14/20 10:48,5,3,4.5,1,5,6,5,6,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,Statistics - Computation,,,
1855,7/14/20 11:32,2,NA,6.5,48,7,7,5,1,1,"Yes,  maybe in a few months",faculty,"I do not know my h-index (and I am not very interested in it, either)",,,NA,NA,,,High Energy Physics - Phenomenology,,,
1856,7/14/20 11:38,6,15,5.25,31,5,5,5,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1857,7/14/20 11:47,5,3,3.5,30,3,4,4,5,2,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1858,7/14/20 11:57,4,4,5.75,0,6,5,6,2,5,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
1859,7/14/20 12:11,4,14,5.75,24,6,5,5,1,3,"Yes,  maybe in a few months","other (tell us in the comments ), Chief Scientist and research manager  in a national research lab",NA,,,NA,NA,,,NA,,,
1860,7/14/20 12:20,5,2,5,0,6,4,5,3,5,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1861,7/14/20 12:43,2,10,5.5,0,6,6,5,3,5,"No, I am busy",post doc,NA,,,NA,NA,,,Astrophysics - Cosmology and Nongalactic Astrophysics,,,
